Date,Open,High,Low,Close,Adj Close,Volume
2014-07-24,198.830002,199.059998,198.449997,198.649994,172.091827,56888000
2014-07-25,198.089996,198.259995,197.330002,197.720001,171.286209,76837000
2014-07-28,197.759995,198.089996,196.619995,197.800003,171.355560,69259000
2014-07-29,198.169998,198.449997,196.919998,196.949997,170.619141,80466000
2014-07-30,197.649994,197.910004,196.160004,196.979996,170.645111,104222000
2014-07-31,195.610001,195.779999,192.970001,193.089996,167.275177,183479000
2014-08-01,192.559998,193.759995,191.570007,192.500000,166.764099,189261000
2014-08-04,192.869995,194.300003,192.050003,193.889999,167.968216,91340000
2014-08-05,193.100006,193.600006,191.309998,192.009995,166.339600,152690000
2014-08-06,191.110001,192.889999,191.080002,192.070007,166.391602,94818000
2014-08-07,192.940002,193.130005,190.550003,191.029999,165.490585,135733000
2014-08-08,191.460007,193.369995,190.949997,193.240005,167.405136,117014000
2014-08-11,193.970001,194.660004,193.710007,193.800003,167.890274,74544000
2014-08-12,193.610001,194.149994,192.940002,193.529999,167.656372,73632000
2014-08-13,194.289993,195.059998,193.960007,194.839996,168.791229,69047000
2014-08-14,195.160004,195.759995,194.979996,195.759995,169.588242,57371000
2014-08-15,196.470001,196.649994,194.309998,195.720001,169.553589,139951000
2014-08-18,196.800003,197.449997,196.690002,197.360001,170.974335,75424000
2014-08-19,197.839996,198.539993,197.440002,198.389999,171.866608,59135000
2014-08-20,198.119995,199.160004,198.080002,198.919998,172.325806,72763000
2014-08-21,199.089996,199.759995,198.929993,199.500000,172.828201,67791000
2014-08-22,199.339996,199.690002,198.740005,199.190002,172.559647,76107000
2014-08-25,200.139999,200.589996,199.149994,200.199997,173.434601,63855000
2014-08-26,200.330002,200.820007,200.279999,200.330002,173.547241,47298000
2014-08-27,200.429993,200.570007,199.940002,200.250000,173.477982,47874000
2014-08-28,199.589996,200.270004,199.389999,200.139999,173.382660,58330000
2014-08-29,200.449997,200.729996,199.820007,200.710007,173.876465,65907000
2014-09-02,200.970001,201.000000,199.860001,200.610001,173.789795,72426000
2014-09-03,201.380005,201.410004,200.220001,200.500000,173.694534,57462000
2014-09-04,200.839996,201.580002,199.660004,200.210007,173.443283,85236000
2014-09-05,200.169998,201.190002,199.410004,201.110001,174.222946,102177000
2014-09-08,200.919998,201.210007,200.000000,200.589996,173.772491,64146000
2014-09-09,200.410004,200.550003,198.910004,199.320007,172.672302,88591000
2014-09-10,199.429993,200.199997,198.770004,200.070007,173.322021,67251000
2014-09-11,199.270004,200.330002,199.119995,200.300003,173.521286,66774400
2014-09-12,200.100006,200.119995,198.559998,199.130005,172.507721,117409300
2014-09-15,199.160004,199.320007,198.380005,198.979996,172.377731,76401000
2014-09-16,198.610001,200.839996,198.500000,200.479996,173.677185,116201000
2014-09-17,200.770004,201.679993,199.750000,200.750000,173.911087,151266000
2014-09-18,201.360001,201.850006,201.100006,201.820007,174.838104,94990000
2014-09-19,201.520004,201.899994,200.289993,200.699997,174.680542,121649000
2014-09-22,200.350006,200.380005,198.729996,199.149994,173.331451,125553000
2014-09-23,198.429993,199.259995,197.949997,198.009995,172.339249,111393000
2014-09-24,198.039993,199.690002,197.520004,199.559998,173.688293,107276000
2014-09-25,199.039993,199.050003,196.270004,196.339996,170.885788,150300000
2014-09-26,196.699997,198.389999,196.419998,197.899994,172.243530,103547000
2014-09-29,196.199997,197.889999,196.050003,197.539993,171.930161,95112000
2014-09-30,197.690002,198.300003,196.610001,197.020004,171.477615,131302000
2014-10-01,196.699997,196.770004,193.910004,194.350006,169.153763,177798000
2014-10-02,194.179993,195.059998,192.350006,194.380005,169.179871,157285000
2014-10-03,195.679993,196.940002,195.080002,196.520004,171.042450,121569000
2014-10-06,197.339996,197.600006,195.580002,196.289993,170.842270,104778000
2014-10-07,195.279999,195.720001,193.220001,193.259995,168.205063,147913000
2014-10-08,193.369995,196.919998,192.360001,196.639999,171.146881,186461000
2014-10-09,196.330002,196.600006,192.580002,192.740005,167.752502,210705000
2014-10-10,192.690002,193.649994,190.490005,190.539993,165.837662,221909000
2014-10-13,190.460007,191.149994,187.300003,187.410004,163.113449,230939000
2014-10-14,188.419998,189.820007,187.039993,187.699997,163.365891,215847000
2014-10-15,185.160004,187.690002,181.919998,186.429993,162.260529,380715000
2014-10-16,183.059998,187.580002,182.889999,186.270004,162.121323,270391000
2014-10-17,188.419998,189.750000,187.619995,188.470001,164.036102,214625000
2014-10-20,188.130005,190.449997,188.070007,190.300003,165.628830,130011000
2014-10-21,191.679993,194.199997,191.479996,194.070007,168.910080,154949000
2014-10-22,194.410004,194.910004,192.610001,192.690002,167.709015,151822000
2014-10-23,194.619995,196.199997,194.259995,194.929993,169.658615,154944000
2014-10-24,195.250000,196.490005,194.490005,196.429993,170.964081,117927000
2014-10-27,195.729996,196.449997,195.029999,196.160004,170.729095,82954000
2014-10-28,196.820007,198.419998,196.729996,198.410004,172.687393,106736000
2014-10-29,198.550003,199.119995,196.800003,198.110001,172.426285,142557000
2014-10-30,197.580002,199.949997,197.399994,199.380005,173.531708,113330000
2014-10-31,201.779999,201.820007,200.770004,201.660004,175.516098,146903000
2014-11-03,201.919998,202.449997,201.309998,201.770004,175.611801,93600000
2014-11-04,201.229996,201.600006,200.059998,201.070007,175.002533,93343000
2014-11-05,202.539993,202.589996,201.449997,202.339996,176.107880,91709000
2014-11-06,202.389999,203.259995,201.639999,203.149994,176.812912,107089000
2014-11-07,203.169998,203.600006,202.610001,203.339996,176.978226,89540000
2014-11-10,203.380005,204.039993,203.130005,203.979996,177.535278,66319000
2014-11-11,204.059998,204.309998,203.649994,204.179993,177.709335,54499400
2014-11-12,203.350006,204.240005,203.309998,203.960007,177.517883,90120300
2014-11-13,204.160004,204.830002,203.210007,204.190002,177.718109,85357900
2014-11-14,204.100006,204.490005,203.720001,204.240005,177.761581,80417500
2014-11-17,203.850006,204.580002,203.649994,204.369995,177.874725,80441000
2014-11-18,204.440002,205.919998,204.440002,205.550003,178.901764,76068100
2014-11-19,205.309998,205.550003,204.300003,205.220001,178.614532,82373000
2014-11-20,204.259995,205.710007,204.179993,205.580002,178.927887,72840300
2014-11-21,207.639999,207.839996,205.979996,206.679993,179.885269,142327300
2014-11-24,207.169998,207.389999,206.910004,207.259995,180.390060,65880800
2014-11-25,207.539993,207.789993,206.800003,207.110001,180.259521,79108300
2014-11-26,207.289993,207.759995,207.029999,207.639999,180.720779,62167800
2014-11-28,207.490005,207.869995,206.910004,207.199997,180.337814,57890100
2014-12-01,206.399994,206.539993,205.380005,205.759995,179.084549,103968400
2014-12-02,205.809998,207.339996,205.779999,207.089996,180.242111,74507200
2014-12-03,207.300003,208.149994,207.100006,207.889999,180.938416,68952000
2014-12-04,207.539993,208.270004,206.699997,207.660004,180.738220,91316600
2014-12-05,207.869995,208.470001,207.550003,208.000000,181.034103,91025500
2014-12-08,207.520004,208.119995,205.929993,206.610001,179.824341,108588200
2014-12-09,204.369995,206.600006,203.910004,206.470001,179.702499,125180100
2014-12-10,205.910004,205.979996,202.929993,203.160004,176.821609,159856400
2014-12-11,203.880005,206.190002,203.710007,204.190002,177.718109,159012800
2014-12-12,202.639999,203.820007,200.850006,200.889999,174.845901,202330200
2014-12-15,201.979996,202.529999,198.779999,199.509995,173.644806,189965800
2014-12-16,198.580002,202.399994,197.860001,197.910004,172.252243,259543800
2014-12-17,198.440002,202.339996,198.289993,201.789993,175.629227,253910100
2014-12-18,204.740005,212.970001,203.919998,206.779999,179.972275,257633900
2014-12-19,206.429993,207.330002,205.610001,206.520004,180.738052,245084600
2014-12-22,206.750000,207.470001,206.460007,207.470001,181.569427,148318900
2014-12-23,208.169998,208.229996,207.399994,207.750000,181.814514,122167900
2014-12-24,208.020004,208.339996,207.720001,207.770004,181.832047,42963400
2014-12-26,208.309998,208.850006,208.250000,208.440002,182.418381,57326700
2014-12-29,208.220001,208.970001,208.139999,208.720001,182.663437,79643900
2014-12-30,208.210007,208.369995,207.509995,207.600006,181.683289,73540800
2014-12-31,207.990005,208.190002,205.389999,205.539993,179.880402,130333800
2015-01-02,206.380005,206.880005,204.179993,205.429993,179.784073,121465900
2015-01-05,204.169998,204.369995,201.350006,201.720001,176.537308,169632600
2015-01-06,202.089996,202.720001,198.860001,199.820007,174.874496,209151400
2015-01-07,201.419998,202.720001,200.880005,202.309998,177.053635,125346700
2015-01-08,204.009995,206.160004,203.990005,205.899994,180.195465,147217800
2015-01-09,206.399994,206.419998,203.509995,204.250000,178.751450,158567300
2015-01-12,204.410004,204.600006,201.919998,202.649994,177.351242,144396100
2015-01-13,204.119995,205.479996,200.509995,202.080002,176.852341,214553300
2015-01-14,199.649994,201.100006,198.570007,200.860001,175.784668,192991100
2015-01-15,201.630005,202.009995,198.880005,199.020004,174.174377,176613900
2015-01-16,198.770004,201.820007,198.550003,201.630005,176.458572,211879600
2015-01-20,202.399994,202.720001,200.169998,202.059998,176.834869,130991100
2015-01-21,201.500000,203.660004,200.940002,203.080002,177.727524,122942700
2015-01-22,203.990005,206.259995,202.330002,206.100006,180.370499,174356000
2015-01-23,205.789993,206.100006,204.809998,204.970001,179.381607,117516800
2015-01-26,204.710007,205.559998,203.850006,205.449997,179.801651,92009700
2015-01-27,202.970001,204.119995,201.740005,202.740005,177.429947,134044600
2015-01-28,204.169998,204.289993,199.910004,200.139999,175.154541,168514300
2015-01-29,200.380005,202.300003,198.679993,201.990005,176.773575,173585400
2015-01-30,200.570007,202.169998,199.130005,199.449997,174.550674,197729700
2015-02-02,200.050003,202.029999,197.860001,201.919998,176.712311,163107000
2015-02-03,203.000000,204.850006,202.550003,204.839996,179.267776,124212900
2015-02-04,203.919998,205.380005,203.509995,204.059998,178.585175,134306700
2015-02-05,204.860001,206.300003,204.770004,206.119995,180.388016,97953200
2015-02-06,206.559998,207.240005,204.919998,205.550003,179.889160,125672000
2015-02-09,204.770004,205.639999,204.139999,204.630005,179.084000,87219000
2015-02-10,205.880005,207.119995,204.679993,206.809998,180.991882,96164200
2015-02-11,206.610001,207.449997,205.830002,206.929993,181.096848,91087800
2015-02-12,207.889999,208.990005,206.970001,208.919998,182.838440,97545900
2015-02-13,209.070007,209.839996,208.759995,209.779999,183.591095,93670400
2015-02-17,209.399994,210.320007,209.100006,210.110001,183.879883,76968200
2015-02-18,209.660004,210.220001,209.339996,210.130005,183.897369,80652900
2015-02-19,209.410004,210.419998,209.240005,209.979996,183.766129,91462500
2015-02-20,209.479996,211.330002,208.729996,211.240005,184.868851,140896400
2015-02-23,210.940002,211.210007,210.479996,211.210007,184.842590,74411100
2015-02-24,211.119995,212.050003,210.759995,211.809998,185.367615,72472300
2015-02-25,211.660004,212.240005,211.220001,211.630005,185.210114,73061700
2015-02-26,211.520004,211.710007,210.649994,211.380005,184.991333,72697900
2015-02-27,211.259995,211.580002,210.600006,210.660004,184.361237,108076000
2015-03-02,210.779999,212.059998,210.720001,211.990005,185.525223,87491400
2015-03-03,211.470001,212.050003,210.080002,211.119995,184.763794,110325800
2015-03-04,210.399994,210.490005,209.059998,210.229996,183.984894,114497200
2015-03-05,210.619995,210.800003,209.850006,210.460007,184.186203,76873000
2015-03-06,209.419998,209.940002,207.100006,207.500000,181.595734,188128000
2015-03-09,207.740005,208.789993,207.550003,208.360001,182.348358,89818900
2015-03-10,206.710007,206.809998,204.929993,204.979996,179.390289,157121300
2015-03-11,205.289993,205.500000,204.399994,204.500000,178.970245,110145700
2015-03-12,205.259995,207.179993,205.199997,207.100006,181.245651,93993500
2015-03-13,206.770004,207.929993,204.580002,205.830002,180.134171,162410900
2015-03-16,206.710007,208.690002,205.860001,208.580002,182.540863,136099200
2015-03-17,207.690002,208.419998,206.979996,207.960007,181.998291,94510400
2015-03-18,207.389999,211.270004,206.619995,210.460007,184.186203,228808500
2015-03-19,209.960007,210.470001,209.029999,209.500000,183.345978,117917300
2015-03-20,209.710007,211.020004,209.490005,210.410004,184.964386,177715100
2015-03-23,210.419998,211.110001,210.000000,210.000000,184.603989,71784500
2015-03-24,209.850006,210.399994,208.740005,208.820007,183.566696,77805300
2015-03-25,209.070007,209.350006,205.710007,205.759995,180.876770,159521700
2015-03-26,204.960007,206.369995,204.119995,205.270004,180.445999,153067200
2015-03-27,205.130005,205.949997,204.899994,205.740005,180.859131,118939000
2015-03-30,206.979996,208.610001,206.960007,208.250000,183.065582,96180400
2015-03-31,207.259995,208.100006,206.360001,206.429993,181.465668,126768700
2015-04-01,206.389999,206.419998,204.509995,205.699997,180.823990,137303600
2015-04-02,205.619995,206.979996,205.399994,206.440002,181.474533,86900900
2015-04-06,205.369995,208.449997,205.210007,207.830002,182.696457,114368200
2015-04-07,207.860001,208.759995,207.240005,207.279999,182.212967,81236300
2015-04-08,207.550003,208.509995,207.080002,207.979996,182.828262,89351900
2015-04-09,207.779999,209.179993,207.190002,208.899994,183.636993,85548900
2015-04-10,209.199997,210.089996,208.960007,210.039993,184.639191,72722900
2015-04-13,209.869995,210.630005,209.029999,209.089996,183.804062,74436600
2015-04-14,208.850006,209.710007,208.100006,209.490005,184.155685,75099900
2015-04-15,210.050003,211.039993,209.949997,210.429993,184.982025,99529300
2015-04-16,210.029999,210.979996,209.789993,210.369995,184.929199,68934900
2015-04-17,208.940002,209.229996,207.009995,207.949997,182.801895,191113200
2015-04-20,209.059998,210.250000,208.960007,209.850006,184.472137,92189500
2015-04-21,210.669998,210.860001,209.240005,209.600006,184.252380,72559800
2015-04-22,210.009995,210.850006,208.899994,210.630005,185.157806,78264600
2015-04-23,210.149994,211.940002,210.009995,211.160004,185.623734,102585900
2015-04-24,211.660004,211.970001,211.110001,211.649994,186.054443,61327400
2015-04-27,212.330002,212.479996,210.539993,210.770004,185.280853,79358100
2015-04-28,210.740005,211.500000,209.330002,211.440002,185.869858,86863500
2015-04-29,210.369995,211.289993,209.600006,210.570007,185.105072,125684900
2015-04-30,209.880005,210.350006,207.619995,208.460007,183.250244,161304900
2015-05-01,209.399994,210.770004,209.279999,210.720001,185.236877,103399700
2015-05-04,211.229996,212.020004,211.100006,211.320007,185.764374,70927200
2015-05-05,211.029999,211.460007,208.729996,208.899994,183.636993,113326200
2015-05-06,209.559998,209.929993,206.759995,208.039993,182.880997,135060200
2015-05-07,207.919998,209.380005,207.520004,208.869995,183.610672,88244900
2015-05-08,210.880005,211.860001,210.779999,211.619995,186.028061,155877300
2015-05-11,211.570007,211.889999,210.520004,210.610001,185.140198,75708100
2015-05-12,209.610001,210.630005,208.619995,209.979996,184.586426,119727600
2015-05-13,210.470001,211.220001,209.740005,210.020004,184.621536,94667900
2015-05-14,211.240005,212.320007,210.910004,212.210007,186.546738,95934000
2015-05-15,212.440002,212.610001,211.860001,212.440002,186.748962,76510100
2015-05-18,212.240005,213.399994,212.160004,213.100006,187.329071,74549700
2015-05-19,213.240005,213.570007,212.690002,213.029999,187.267578,72114600
2015-05-20,213.149994,213.779999,212.500000,212.880005,187.135727,76857500
2015-05-21,212.710007,213.750000,212.509995,213.500000,187.680771,64764600
2015-05-22,213.039993,213.539993,212.910004,212.990005,187.232407,57433500
2015-05-26,212.399994,212.910004,210.199997,210.699997,185.219299,124308600
2015-05-27,211.250000,212.979996,210.759995,212.699997,186.977478,93214000
2015-05-28,212.330002,212.589996,211.630005,212.460007,186.766495,74974600
2015-05-29,212.380005,212.429993,210.820007,211.139999,185.606125,124919600
2015-06-01,211.940002,212.339996,210.619995,211.570007,185.984146,93338800
2015-06-02,211.020004,212.190002,210.270004,211.360001,185.799515,91531000
2015-06-03,212.000000,212.669998,211.330002,211.919998,186.291794,87820900
2015-06-04,211.070007,211.860001,209.750000,210.130005,184.718262,151882800
2015-06-05,209.949997,210.580002,208.979996,209.770004,184.401855,121704700
2015-06-08,209.639999,209.820007,208.389999,208.479996,183.267838,89063300
2015-06-09,208.449997,209.100006,207.690002,208.449997,183.241425,105034700
2015-06-10,209.369995,211.410004,209.300003,210.949997,185.439117,134551300
2015-06-11,211.479996,212.089996,211.199997,211.630005,186.036850,73876400
2015-06-12,210.639999,211.479996,209.679993,210.009995,184.612808,135382400
2015-06-15,208.639999,209.449997,207.789993,209.110001,183.821625,124384200
2015-06-16,208.929993,210.350006,208.720001,210.250000,184.823730,85308200
2015-06-17,210.589996,211.320007,209.360001,210.589996,185.122620,126708600
2015-06-18,211.309998,213.339996,210.630005,212.779999,187.047775,165867900
2015-06-19,211.460007,211.550003,210.360001,210.809998,186.217438,130478700
2015-06-22,211.910004,212.589996,211.639999,211.889999,187.171478,70696000
2015-06-23,212.139999,212.440002,211.570007,212.039993,187.303955,68476800
2015-06-24,211.720001,212.169998,210.470001,210.500000,185.943604,92307300
2015-06-25,211.100006,211.250000,209.770004,209.860001,185.378281,97107400
2015-06-26,210.289993,210.580002,209.160004,209.820007,185.342941,104174800
2015-06-29,208.050003,209.830002,205.330002,205.419998,181.456207,202621300
2015-06-30,207.259995,207.320007,205.279999,205.850006,181.836060,182925100
2015-07-01,207.729996,208.029999,206.559998,207.500000,183.293518,135979900
2015-07-02,208.070007,208.270004,206.809998,207.309998,183.125778,104373700
2015-07-06,205.770004,207.649994,205.529999,206.720001,182.604568,117975400
2015-07-07,206.960007,208.169998,204.110001,208.020004,183.752930,173820200
2015-07-08,206.419998,206.759995,204.250000,204.529999,180.670059,164020100
2015-07-09,207.039993,207.350006,204.770004,204.899994,180.996902,144113100
2015-07-10,207.289993,207.979996,204.949997,207.479996,183.275909,129456900
2015-07-13,208.990005,209.899994,208.940002,209.770004,185.298767,106069400
2015-07-14,209.720001,211.050003,209.649994,210.679993,186.102631,81709600
2015-07-15,210.729996,211.279999,210.039993,210.610001,186.040771,97914100
2015-07-16,211.869995,212.300003,211.580002,212.300003,187.533630,106683300
2015-07-17,212.289993,212.550003,211.800003,212.479996,187.692627,89030000
2015-07-20,212.750000,213.179993,212.210007,212.589996,187.789780,70446800
2015-07-21,212.429993,212.740005,211.389999,211.750000,187.047775,77965000
2015-07-22,210.929993,211.770004,210.889999,211.369995,186.712112,88667900
2015-07-23,211.529999,211.649994,209.750000,210.179993,185.660904,90509100
2015-07-24,210.300003,210.369995,207.600006,208.000000,183.735275,117755000
2015-07-27,206.940002,207.550003,206.259995,206.789993,182.666428,132361100
2015-07-28,207.789993,209.500000,206.800003,209.330002,184.910095,123544800
2015-07-29,209.479996,211.039993,209.309998,210.770004,186.182144,105791300
2015-07-30,210.160004,211.020004,209.419998,210.820007,186.226273,91304400
2015-07-31,211.419998,211.449997,210.160004,210.500000,185.943604,103266900
2015-08-03,210.460007,210.529999,208.649994,209.789993,185.316422,113965700
2015-08-04,209.699997,210.250000,208.800003,209.380005,184.954269,81820800
2015-08-05,210.449997,211.309998,209.729996,210.070007,185.563812,85786800
2015-08-06,210.289993,210.419998,207.649994,208.350006,184.044449,116030800
2015-08-07,208.160004,208.339996,206.869995,207.949997,183.691071,117858000
2015-08-10,209.279999,210.669998,209.279999,210.570007,186.005447,80270700
2015-08-11,208.970001,209.470001,207.759995,208.669998,184.327118,126081400
2015-08-12,207.110001,209.139999,205.360001,208.919998,184.547913,172123700
2015-08-13,208.729996,209.550003,208.009995,208.660004,184.318268,89383300
2015-08-14,208.429993,209.509995,208.259995,209.419998,184.989624,72786500
2015-08-17,208.710007,210.589996,208.160004,210.589996,186.023132,79072600
2015-08-18,210.259995,210.679993,209.699997,209.979996,185.484268,71692700
2015-08-19,209.089996,210.009995,207.350006,208.320007,184.017914,172946000
2015-08-20,206.509995,208.289993,203.899994,203.970001,180.175415,194327900
2015-08-21,201.729996,203.940002,197.520004,197.830002,174.751663,346588500
2015-08-24,187.490005,197.479996,182.399994,189.500000,167.393402,507244300
2015-08-25,195.429993,195.449997,186.919998,187.270004,165.423569,369833100
2015-08-26,192.080002,194.789993,188.369995,194.460007,171.774796,339257000
2015-08-27,197.020004,199.419998,195.210007,199.270004,176.023697,274143900
2015-08-28,198.500000,199.839996,197.919998,199.279999,176.032516,160414400
2015-08-31,198.110001,199.130005,197.009995,197.669998,174.610352,163298800
2015-09-01,193.119995,194.770004,190.729996,191.770004,169.398590,256000400
2015-09-02,194.619995,195.460007,192.419998,195.410004,172.613998,160269300
2015-09-03,196.259995,198.050003,194.960007,195.550003,172.737671,152087800
2015-09-04,192.850006,193.860001,191.610001,192.589996,170.122955,207081000
2015-09-08,195.940002,197.610001,195.169998,197.429993,174.398331,116025700
2015-09-09,199.320007,199.470001,194.350006,194.789993,172.066299,149347700
2015-09-10,194.559998,197.220001,194.250000,195.850006,173.002640,158611100
2015-09-11,195.380005,196.820007,194.529999,196.740005,173.788849,119691200
2015-09-14,196.949997,197.009995,195.429993,196.009995,173.143967,79452000
2015-09-15,196.610001,198.990005,195.960007,198.460007,175.308212,113806200
2015-09-16,198.820007,200.410004,198.410004,200.179993,176.827469,99581600
2015-09-17,200.020004,202.889999,199.279999,199.729996,176.430023,276046600
2015-09-18,195.710007,198.679993,194.960007,195.449997,173.546890,223657500
2015-09-21,196.440002,197.679993,195.210007,196.460007,174.443726,105726200
2015-09-22,193.880005,194.460007,192.559998,193.910004,172.179474,153890900
2015-09-23,194.110001,194.669998,192.910004,193.600006,171.904236,92790600
2015-09-24,192.149994,193.449997,190.559998,192.899994,171.282639,159378800
2015-09-25,194.639999,195.000000,191.809998,192.850006,171.238266,155054800
2015-09-28,191.779999,191.910004,187.639999,188.009995,166.940659,178515900
2015-09-29,188.270004,189.740005,186.929993,188.119995,167.038284,159045600
2015-09-30,190.369995,191.830002,189.440002,191.630005,170.154999,163452000
2015-10-01,192.080002,192.490005,189.820007,192.130005,170.598907,131079000
2015-10-02,189.770004,195.029999,189.119995,195.000000,173.147308,211003300
2015-10-05,196.460007,198.740005,196.330002,198.470001,176.228409,126320800
2015-10-06,198.309998,198.979996,197.000000,197.789993,175.624649,110274500
2015-10-07,198.899994,199.830002,197.479996,199.410004,177.063110,124307300
2015-10-08,198.949997,201.550003,198.589996,201.210007,178.661392,153055200
2015-10-09,201.380005,201.899994,200.580002,201.330002,178.767960,107069200
2015-10-12,201.419998,201.759995,200.910004,201.520004,178.936661,56395600
2015-10-13,200.649994,202.160004,200.050003,200.250000,177.808975,88038700
2015-10-14,200.179993,200.869995,198.940002,199.289993,176.956528,99106200
2015-10-15,200.080002,202.360001,199.639999,202.350006,179.673660,134142200
2015-10-16,202.830002,203.289993,201.919998,203.270004,180.490540,114580100
2015-10-19,202.500000,203.369995,202.130005,203.369995,180.579300,76523900
2015-10-20,202.850006,203.839996,202.550003,203.110001,180.348480,78448500
2015-10-21,203.610001,203.789993,201.649994,201.850006,179.229675,102038000
2015-10-22,202.979996,205.509995,201.850006,205.259995,182.257523,174911700
2015-10-23,207.250000,207.949997,206.300003,207.509995,184.255371,144442300
2015-10-26,207.300003,207.369995,206.559998,207.000000,183.802567,69033000
2015-10-27,206.199997,207.000000,205.789993,206.600006,183.447388,77905800
2015-10-28,207.000000,208.979996,206.210007,208.949997,185.533997,135906700
2015-10-29,208.350006,209.270004,208.210007,208.830002,185.427414,90525500
2015-10-30,209.059998,209.440002,207.740005,207.929993,184.628296,131076900
2015-11-02,208.320007,210.619995,208.169998,210.389999,186.812622,86270800
2015-11-03,209.970001,211.660004,209.699997,211.000000,187.354263,95246100
2015-11-04,211.350006,211.500000,209.720001,210.360001,186.785980,96224500
2015-11-05,210.429993,210.979996,209.089996,210.149994,186.599472,78408700
2015-11-06,209.740005,210.320007,208.460007,210.039993,186.501907,110471500
2015-11-09,209.309998,209.490005,206.949997,208.080002,184.761459,131008700
2015-11-10,207.509995,208.600006,207.190002,208.559998,185.187698,75874600
2015-11-11,208.880005,208.940002,207.660004,207.740005,184.459610,67846000
2015-11-12,206.500000,207.059998,204.820007,204.839996,181.884552,121315200
2015-11-13,204.350006,204.669998,202.440002,202.539993,179.842361,153577100
2015-11-16,202.320007,205.690002,202.179993,205.619995,182.577194,117645200
2015-11-17,205.990005,207.039993,204.880005,205.470001,182.444016,121123700
2015-11-18,206.039993,208.899994,205.990005,208.729996,185.338684,121342500
2015-11-19,208.589996,209.050003,208.199997,208.550003,185.178848,88220500
2015-11-20,209.449997,210.119995,208.860001,209.309998,185.853668,94011500
2015-11-23,209.380005,209.979996,208.520004,209.070007,185.640564,64931200
2015-11-24,207.869995,209.830002,207.410004,209.350006,185.889206,98874400
2015-11-25,209.500000,209.740005,209.009995,209.320007,185.862534,51980100
2015-11-27,209.429993,209.800003,208.860001,209.559998,186.075668,37317800
2015-11-30,209.750000,209.889999,208.559998,208.690002,185.303116,112822700
2015-12-01,209.440002,210.820007,209.110001,210.679993,187.070145,97858400
2015-12-02,210.619995,211.000000,208.229996,208.529999,185.161057,108441300
2015-12-03,208.830002,209.149994,204.750000,205.610001,182.568298,166224200
2015-12-04,205.610001,209.970001,205.610001,209.619995,186.128922,192913900
2015-12-07,209.229996,209.729996,207.199997,208.350006,185.001266,102027100
2015-12-08,206.490005,208.289993,205.779999,206.949997,183.758102,103372400
2015-12-09,206.190002,208.679993,204.179993,205.339996,182.328522,162401500
2015-12-10,205.419998,207.429993,205.139999,205.869995,182.799133,116128900
2015-12-11,203.350006,204.139999,201.509995,201.880005,179.256332,211173300
2015-12-14,202.070007,203.050003,199.949997,202.899994,180.162003,182385200
2015-12-15,204.699997,206.110001,202.869995,205.029999,182.053299,154069600
2015-12-16,206.369995,208.389999,204.800003,208.029999,184.717117,197017000
2015-12-17,208.399994,208.479996,204.839996,204.860001,181.902344,173092500
2015-12-18,202.770004,202.929993,199.830002,200.020004,178.661743,251393500
2015-12-21,201.410004,201.880005,200.089996,201.669998,180.135605,99094300
2015-12-22,202.720001,203.850006,201.550003,203.500000,181.770142,111026200
2015-12-23,204.690002,206.070007,204.580002,206.020004,184.021103,110987200
2015-12-24,205.720001,206.330002,205.419998,205.679993,183.717316,48539600
2015-12-28,204.860001,205.259995,203.940002,205.210007,183.297577,65899900
2015-12-29,206.509995,207.789993,206.470001,207.399994,185.253708,92640700
2015-12-30,207.110001,207.210007,205.759995,205.929993,183.940643,63317700
2015-12-31,205.130005,205.889999,203.869995,203.869995,182.100662,114877900
2016-01-04,200.490005,201.029999,198.589996,201.020004,179.554977,222353500
2016-01-05,201.399994,201.899994,200.050003,201.360001,179.858673,110845800
2016-01-06,198.339996,200.059998,197.600006,198.820007,177.589874,152112600
2016-01-07,195.330002,197.440002,193.589996,194.050003,173.329269,213436100
2016-01-08,195.190002,195.850006,191.580002,191.919998,171.426682,209817200
2016-01-11,193.009995,193.410004,189.820007,192.110001,171.596405,187941300
2016-01-12,193.820007,194.550003,191.139999,193.660004,172.980896,172330500
2016-01-13,194.449997,194.860001,188.380005,188.830002,168.666626,221168900
2016-01-14,189.550003,193.259995,187.660004,191.929993,171.435577,240795600
2016-01-15,186.770004,188.759995,185.520004,187.809998,167.755554,324846400
2016-01-19,189.960007,190.110001,186.199997,188.059998,167.978867,195244400
2016-01-20,185.029999,187.500000,181.020004,185.649994,165.826172,286547800
2016-01-21,186.210007,188.869995,184.639999,186.690002,166.755157,195772900
2016-01-22,189.779999,190.759995,188.880005,190.520004,170.176178,168319600
2016-01-25,189.919998,190.149994,187.410004,187.639999,167.603714,130371700
2016-01-26,188.419998,190.529999,188.020004,190.199997,169.890350,141036800
2016-01-27,189.580002,191.559998,187.059998,188.130005,168.041382,185681700
2016-01-28,189.960007,190.199997,187.160004,189.110001,168.916733,143798800
2016-01-29,190.020004,193.880005,189.880005,193.720001,173.034470,210529300
2016-02-01,192.529999,194.580002,191.839996,193.649994,172.971970,136061600
2016-02-02,191.960007,191.970001,189.539993,190.160004,169.854614,182564900
2016-02-03,191.410004,191.779999,187.100006,191.300003,170.872894,205054900
2016-02-04,190.710007,192.750000,189.960007,191.600006,171.140884,139531800
2016-02-05,190.990005,191.669998,187.199997,187.949997,167.880585,180788300
